Segmento,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Centroid
0.0,1.741134743930256,-1.773217442162297,0.9378551820029741,0.39354727829769737,-0.2720542485858727,0.7632108562146924,-1.7343046645931737,0.95224616962431,-0.25312839133754034,0.6539958669623734,0.6881837391016877,1.2184168898509407,-0.26087289633992117,0.5700705223308404,0.3724377604803181,0.18583570511438824,-0.030878886268214438,0.26072773388089115,0.7567717292514187,0.5655748583975596,6.619158173647825e-05,-0.20485522779893578,-0.1832967313617918,-0.08166854098566438,0.05193585771952159,0.16724711147714377,1.5501396514965453
1.0,2.4837200721275092,-1.194923907764886,-0.09997482672576012,1.1646515216521094,-0.8466404727631904,0.5168693568651785,-1.8658356598586012,1.5202881436282625,-1.3594522436115248,0.6891610843019772,0.23176226905667324,2.0619742676056436,-0.6614975543594394,1.2709297463384122,-0.5153839764351392,-0.9107573227423522,-0.6694520594783033,0.4734845980155215,1.515726527204993,0.7198173623649551,0.08612303050772131,0.3264069007679009,-0.006126388444107801,-0.4397978086888254,-0.031009030202513246,0.14742659289718651,1.4041457314534984
2.0,0.8662387238461553,-1.8392391430824677,1.2714198681723867,0.3615930060194527,-0.8546857862869801,0.9266222293272725,-1.3377510719260346,1.8651794950319303,0.3297111028482744,1.086623643983038,1.3863540571855164,0.9304738850903861,0.8329818979303005,0.3370925934711897,1.425207092076146,0.9585680579538021,0.4340175098452399,0.3059486898874966,-0.04712146362048096,-0.32546340704129906,-0.02724736059199988,0.2091513409684578,0.1869514392076603,0.3424829340226938,0.6488981061725669,0.9278811456852903,1.3556601857402242
3.0,0.45186232231413775,-2.2506894278854364,1.4456036960640548,1.2806051596142591,-0.4761445397132086,1.3057291390492916,-0.40707257112672596,1.9804107296003746,1.0216478856605782,1.8818838222251366,1.1702950168672337,1.2797506361986115,0.5444901019589412,0.1911604816958065,1.4262414525957816,1.201171943803608,1.092357706307001,1.300971858743803,1.0678351256087129,0.747470566673694,0.6445164412236624,0.5776210844419626,0.6542459644940186,1.017930649105986,1.1148042933892452,1.2011858257865842,1.7602210169289525
4.0,0.9975989602933837,-2.4531522436668123,1.200318099924067,0.4297594873118488,-0.4947422134318404,1.8024254418785108,-1.684854331510386,1.5501468049506744,0.18288132825352404,1.4102131848120611,0.8212291515630699,1.1154527934148448,-0.07984527076444506,0.5548274760211529,1.1316216973403608,0.7905823696674363,0.6223519379230402,0.7320180602186502,0.9106552688091823,1.1120803323730135,1.3478746053736417,1.2221354781948235,1.1039669680079074,1.3442643064558084,1.304036800275801,1.1791169439916587,2.3424231920896816
5.0,1.1408166468451157,-1.8241099920069284,2.1873921708895976,1.0556828813065577,0.5665379570399433,1.8742377219838697,-0.6851259635518213,1.029889558719431,0.4934596707264696,0.24867995010501173,0.7145770974216947,-0.050683843560035156,0.8206019224308418,-0.76449829536213,0.9816005795258378,0.5235833686870259,0.3842777823184948,0.4796596394187921,0.15561452388100555,0.09451966294523131,0.2550013088739517,0.11985364593893093,0.05189727732271828,0.2972287702390121,0.8141153266692814,1.050364326195284,0.8473304705525355
6.0,0.0609111788142687,-0.9839278740119121,2.2057005231047557,0.9358227319797242,0.3260282757262533,2.447912453064517,-0.6619369873472876,2.4415928210717275,-0.23040597557954423,1.3813545800666847,0.41736218466703834,0.7745574362447722,0.43041652530578023,-1.3844089208092931,1.136217696325209,0.5755903538868157,0.008307055912894849,-0.1629037792365879,0.10969773341513106,0.5738959232948655,0.9949498236627415,1.133048998147242,1.0420490870022192,1.5391044212965255,1.5824126822769295,1.3003323606384545,-0.2054183566907821
7.0,0.9550601792520091,-1.3835673399666617,1.1968684571002037,0.5094788266650847,-0.6678973056377562,1.3639519989678888,-1.0483726059379481,1.2558165205139995,-0.17612172239740348,0.9297872681138347,0.3350070134920892,0.9064615834853583,0.7482850339045071,-0.1585470912722608,0.820901379712712,0.21849030093565552,-0.15986306428940253,-0.08216461039901865,0.23025508661530297,0.58970126626667,0.9982223498827275,1.150192822480599,1.2667674891619958,1.579596206914233,1.560079192359449,1.1705733179570665,0.8610981086679121
8.0,0.5527107221353982,-1.0225488316035336,1.1806238295550275,0.36743737728830717,-0.7212843594062264,1.8287680030968247,-1.8046518951896173,1.84845223731471,-0.7551587272317589,1.4162782481518492,0.4276201366774298,1.4765453818392307,-0.03836820636864475,-0.28586664123791555,1.1695704282963248,0.9965003803388989,0.6744719152028149,0.48727470494388136,0.14196830725221984,0.08025599332324297,0.29529212019590795,0.32734007938635734,0.46587195646213514,0.7007870096019575,0.8858081759022379,1.0237162304463339,0.5971926546338859
9.0,0.7086297545168038,-1.123847700793818,1.0288200634411102,-0.6259885966267562,-0.8506268860786942,1.9926824322503685,-1.3809840936036986,2.0987775741263444,-0.6789883151959092,1.54333253397158,0.6431381687161172,1.0627954619116549,-0.6328786906041813,-0.2215249404991236,0.779743110065083,0.8815918738502656,1.0696502389294313,0.6565691040668196,0.18522911634960315,0.11461200191094355,0.3055986970266684,0.423817000814036,0.6773444154904619,0.9377487972077789,0.68566460119597,0.6505284096121813,0.7757583094749197
10.0,1.1666620261772427,-1.1317635842313731,0.9315544225083885,-1.7756422254278008,-0.07801592033129645,0.7566902817716487,-0.3712705731798287,0.8808348124708612,0.38936616901004006,0.7883586246016101,2.1728556659501077,-0.5046272617551307,0.7738598973320553,0.17728128689803435,0.853852739521132,1.4144674568105329,0.7869764657571445,-0.08392444136675001,-0.5821140815438823,-0.4969035348805942,-0.4191747536484265,-0.07053333081927526,0.4687361514675489,0.42462445246576797,0.3403478326224447,0.4507363026132217,0.47014877239481423
11.0,1.298929092946094,-0.06806181499791807,-0.05425197439409455,-0.03730156558519312,-0.4085237792228551,0.5962318307871416,-1.0210278817891776,0.5718422190748002,-0.9346369128979226,0.8092363590449517,0.1024069353217227,-0.18097497649615785,1.2342762324674046,0.13821095240951906,0.03014211341564226,0.47184910047864703,0.8517054270797229,0.6761197541400604,0.019681105523801763,-0.36196196810412024,-0.724590016774684,-0.6427982447273345,0.05690628812288412,0.5093860227634304,0.3456911379397507,0.07533635140178416,-0.0633976375188579
12.0,3.630930515235857,-0.8136568266851436,0.22960365361722285,0.0732474848583746,0.23130290414810692,0.5005481572197876,-1.449611773129401,-1.147105838758672,-1.2403705664030298,-0.21590386025507735,-0.7141558128650021,-1.1633632423472282,0.5926563371832995,0.9878102177758264,-0.736757088349555,-0.04851413987836008,0.9395875522630853,0.6568960574344286,-0.6648207575230494,-1.3619130025209771,-1.0715999235084845,-0.8680531906056066,-0.6556761615513484,0.20759799473997964,0.07767966848662151,-0.7749693306040345,0.7166004607091945
13.0,3.2578127478400836,1.3732450323164298,-0.27517144096064877,1.8988206238001393,-0.25243590576803204,-0.5154017262556215,-0.83218744179048,-1.1221059855589577,-1.6237457805256346,-0.872903318640381,-1.9863267020977322,-1.9220183535973108,0.22113758597913527,-0.8770561583752521,-2.1724160419235745,-1.9570917279200357,-1.7097618264770689,-1.5119584864094162,-0.9209779423405605,-0.17237325780870172,1.3064851358237786,1.3063044402012176,-0.2646925513264241,-1.1835346544918792,-1.8164981924159451,-2.163831431909455,-1.352658950096407
14.0,2.39352120725837,0.9835427430777104,0.8581987108352682,1.671671982093032,0.3085410414597502,-0.4579717875987758,-1.03110908118077,-0.24879627793516215,-1.2595645021745598,-1.0191715517856448,-0.5309176882166947,-1.7570994668039515,0.7263223182128873,-1.4104023260952883,-2.071976974038637,-1.667312154423064,-1.584877479769795,-2.0846445558904994,-2.1519895231609567,-1.0751482857690378,0.7135350401883587,1.430565921798242,0.27876352296752743,-0.8852417508470063,-1.7928181634398488,-2.1614195391052613,-1.529127003531476
15.0,2.870365917097275,0.49119617722090536,0.6758757931215114,0.9658873398332788,0.6594213446159696,-0.8163873180325943,-0.7201478376541179,-1.5342236974517054,0.0004314171579901607,-1.200155803592622,-0.25646608529442416,-1.6424101894759617,1.0234245591824032,-0.683549696801736,-1.5450823210304159,-1.436134276405547,-1.554115201121441,-2.123065819831811,-2.5313721665535547,-2.254935445527814,-0.5013117910534131,1.749849236724739,1.1760429517509072,-0.3091506173150821,-1.405019199650335,-1.6489994267223327,-0.8988895970435377
16.0,2.109802749290431,-0.8604240544167157,0.7639300299713432,-0.25602536972617906,0.8260227438243378,-0.8321581568402774,-0.4957300103075167,-1.6977859851936297,0.2922586266111022,-0.8326017067254806,0.6945952915541251,-1.5695575768566528,0.5123740651947181,0.4525386126271988,-0.9633521743824852,-1.1110374898653168,-1.2692388804577515,-1.3123434056880032,-1.3720055772102886,-1.4431711489074854,-1.0918115222285474,0.3990348595300544,1.6643181596054635,1.2820806404205396,-0.2307265443610632,-0.8551130911860034,0.5098685429855425
17.0,0.9491636366638527,-1.7540469773845166,0.5259590619949364,-1.2169997207900083,0.9785046229804449,-0.49999823966707524,-0.03265400192771087,-0.6612379699618399,1.3135420918483722,0.4162742870178443,1.5297591738619192,-0.7413325606126835,1.1825108644821563,1.0847239016816406,1.2412326226563655,0.8503694048894781,0.2888676130009747,-0.01216621701348898,-0.06997674594441279,0.03453103020736716,0.37668076080002594,0.6099665551090142,0.6353019082545469,0.7245071572911778,1.0507964500701503,1.1071550592510282,1.2291130954291398
