Segmento,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Centroid
0.0,-206.03114318847656,124.53083038330078,-2.2728078365325928,23.293472290039062,0.7821751832962036,5.597526550292969,3.636328935623169,-2.4361846446990967,-0.5468552708625793,-1.2598369121551514,-3.0876128673553467,2.7293312549591064,-1.8664309978485107,0.053457733649941996,0.5159884095191956,0.48961302638053894,0.4782208800315857,0.5171419382095337,0.5518947243690491,0.4932221472263336,0.47058939933776855,0.41594406962394714,0.34233662486076355,0.34433412551879883,0.41785314679145813,0.49000832438468933,3489.5108921729316
1.0,-240.56851196289062,136.5847625732422,-5.288127422332764,25.942628860473633,-0.03177247941493988,3.52720308303833,3.70717453956604,-2.813430070877075,0.2585787773132324,-2.7463538646698,-2.160452365875244,1.0114637613296509,-2.5234289169311523,0.048911393380220415,0.3966914713382721,0.4303229749202728,0.47641637921333313,0.5783137083053589,0.7024070024490356,0.741308867931366,0.5828522443771362,0.38667404651641846,0.2981976866722107,0.2681650221347809,0.27376633882522583,0.3284111022949219,3124.854512558319
2.0,-204.8671112060547,120.74376678466797,-2.383939743041992,24.244190216064453,0.12137994915246964,4.242231845855713,2.0298399925231934,0.245392307639122,-0.9468330144882202,-0.6231527924537659,-4.523170471191406,2.9321138858795166,-4.106131553649902,0.062244530343677495,0.4430915415287018,0.48803868889808655,0.5368412733078003,0.5469924807548523,0.48118606209754944,0.46216726303100586,0.45335692167282104,0.44368383288383484,0.402081698179245,0.35025322437286377,0.36065515875816345,0.3937404751777649,3814.70391569314
3.0,-237.7688446044922,130.1159210205078,-8.2385892868042,25.412519454956055,-0.6091158986091614,4.281919002532959,1.1486589908599854,-1.862356185913086,1.2737194299697876,-3.9476847648620605,-1.333764910697937,1.455726146697998,-3.12457013130188,0.05804372552929234,0.4983368217945099,0.530209481716156,0.5992414355278015,0.6483134031295776,0.5998201370239258,0.5282197594642639,0.48344743251800537,0.47108909487724304,0.4580843448638916,0.41513365507125854,0.4109489321708679,0.4423668384552002,3463.86466382474
4.0,-243.49935913085938,137.7212371826172,-6.171275615692139,26.05330467224121,0.28137680888175964,4.6237406730651855,3.5124826431274414,-3.3228554725646973,1.321933388710022,-3.709372043609619,-1.991862416267395,0.3081575036048889,-3.6570236682891846,0.05033148745649652,0.4558400809764862,0.5130928754806519,0.5670750737190247,0.5321219563484192,0.44954901933670044,0.42556536197662354,0.5201596617698669,0.6060894131660461,0.5087546706199646,0.4161618649959564,0.38920462131500244,0.4242757260799408,3113.7286650456554
5.0,-252.76531982421875,143.2257843017578,-7.235736846923828,26.998247146606445,-3.86685848236084,3.4765822887420654,1.7305108308792114,-3.614628314971924,0.9888061881065369,-5.856102466583252,0.3769368529319763,-0.6412389874458313,-3.683227300643921,0.04554383881960557,0.4517766535282135,0.5062875151634216,0.5998558402061462,0.6299603581428528,0.45345640182495117,0.3304761052131653,0.3688846826553345,0.5254905223846436,0.6228364109992981,0.508274257183075,0.3965977430343628,0.4135003685951233,2914.3457282049335
6.0,-230.97900390625,133.3731689453125,1.0350260734558105,26.98361587524414,-0.015168227255344391,4.660113334655762,0.759853720664978,-0.8212305307388306,-1.120965838432312,-4.007319450378418,-6.015223026275635,1.9673271179199219,-4.4594011306762695,0.042034104915893274,0.35070860385894775,0.3844367563724518,0.4094487130641937,0.5494182705879211,0.5539739727973938,0.3731878995895386,0.28240111470222473,0.24428658187389374,0.45289331674575806,0.5406809449195862,0.3578539788722992,0.31937476992607117,3096.9758183151375
7.0,-254.6201934814453,133.01004028320312,-1.1113680601119995,28.636524200439453,1.9576538801193237,4.264834880828857,5.016301155090332,-0.48962125182151794,2.1266047954559326,-3.9022514820098877,-4.195501327514648,1.6964201927185059,-4.48026704788208,0.044838606619779585,0.4745054244995117,0.6002209782600403,0.683073103427887,0.5995664596557617,0.4649609923362732,0.36014077067375183,0.2919168770313263,0.28547802567481995,0.37511685490608215,0.42152220010757446,0.4224645793437958,0.4317813515663147,3156.307585657167
8.0,-269.1202087402344,126.8237533569336,-5.261172771453857,33.06732940673828,0.45911046862602234,3.1557226181030273,8.906255722045898,-3.4966225624084473,3.072512626647949,-0.8321394920349121,-1.572994589805603,2.5703680515289307,-3.328671455383301,0.051514238326566125,0.5517392158508301,0.6484132409095764,0.7472549080848694,0.7683752775192261,0.6262941956520081,0.4772058129310608,0.36807718873023987,0.3119843900203705,0.2889852821826935,0.31033459305763245,0.38689669966697693,0.45466873049736023,3396.8122870499524
9.0,-209.4480438232422,124.67034912109375,0.953133225440979,28.76211929321289,-2.4571807384490967,6.419180393218994,4.710247993469238,-2.6052587032318115,1.6592239141464233,-1.2379510402679443,-3.1612203121185303,0.6569010019302368,-2.4009180068969727,0.048361935361078884,0.49915507435798645,0.5183911323547363,0.5209013819694519,0.5009714365005493,0.426746666431427,0.35301080346107483,0.32670289278030396,0.37164872884750366,0.4425046741962433,0.4252529740333557,0.44845348596572876,0.49009189009666443,3433.79377267378
10.0,-207.82022094726562,128.2579803466797,-0.5136708617210388,24.143733978271484,-1.6227599382400513,4.096812725067139,4.923511981964111,-3.863468647003174,-0.6576963067054749,-2.144712209701538,-3.565826654434204,1.7182656526565552,-1.9217767715454102,0.048875706931554526,0.5338484644889832,0.5728934407234192,0.5753214955329895,0.5179917812347412,0.41944316029548645,0.35343390703201294,0.3467247188091278,0.3763396143913269,0.34473058581352234,0.3044928312301636,0.3480008542537689,0.4347012937068939,3442.97477479708
11.0,-232.40757751464844,131.0358123779297,3.025568723678589,28.86979866027832,-4.567223072052002,5.250338077545166,8.229804039001465,-2.74641752243042,0.7729232907295227,-3.194016456604004,-3.769806146621704,0.726090669631958,-4.84093713760376,0.04331428545533643,0.495972603559494,0.5609188079833984,0.6244993805885315,0.617069661617279,0.5615754127502441,0.4757862091064453,0.3803834915161133,0.4233739674091339,0.3904772400856018,0.3038792908191681,0.37835705280303955,0.4752635061740875,3211.6484080329574
12.0,-222.0482940673828,117.973388671875,4.586706161499023,28.182701110839844,-2.104945182800293,6.400139331817627,7.03294038772583,-2.2456235885620117,0.29893773794174194,-3.1874587535858154,-3.5896103382110596,0.6045930981636047,-4.094038486480713,0.0520042189312645,0.40613049268722534,0.5538532733917236,0.6539836525917053,0.6943786144256592,0.6499695181846619,0.5497782230377197,0.36344894766807556,0.2699357271194458,0.2909126877784729,0.34577062726020813,0.3082951605319977,0.3206826150417328,3725.6066442655797
13.0,-258.7762451171875,122.73223876953125,3.4324824810028076,31.447702407836914,4.915187358856201,2.044494390487671,9.8629789352417,-3.56992506980896,3.245903968811035,-3.777275323867798,-4.994215488433838,-0.4364885687828064,-3.5220839977264404,0.04740179995649652,0.47351428866386414,0.6215522289276123,0.6771997213363647,0.646470844745636,0.5959907174110413,0.5866164565086365,0.4663885831832886,0.302082359790802,0.2588363587856293,0.2666856050491333,0.3031836152076721,0.3724227547645569,3497.5572287142145
14.0,-256.3987121582031,124.5639877319336,3.615410566329956,32.277618408203125,4.917092800140381,-0.2352956235408783,12.349837303161621,-5.1794586181640625,7.449052333831787,-3.8658602237701416,-3.5641908645629883,1.5606623888015747,-3.8577821254730225,0.046294387144721574,0.507422149181366,0.5533170104026794,0.6142916083335876,0.6787479519844055,0.7126883864402771,0.646733820438385,0.4195318818092346,0.2918880581855774,0.261914998292923,0.26225215196609497,0.29483214020729065,0.3901415467262268,3494.049213027435
15.0,-249.30398559570312,126.30120849609375,2.946735143661499,29.82878303527832,3.313143491744995,2.3223767280578613,12.321576118469238,-3.28670334815979,5.71438455581665,-2.3099706172943115,-3.899780035018921,3.055136203765869,-5.03289794921875,0.045444709795533646,0.457522988319397,0.47686272859573364,0.5807306170463562,0.675437331199646,0.6757436990737915,0.5675737261772156,0.40482035279273987,0.307214617729187,0.2911761701107025,0.31957709789276123,0.4006502032279968,0.46622323989868164,3437.328035018065
16.0,-259.2415466308594,122.81856536865234,-3.5206046104431152,29.22275161743164,2.8609094619750977,1.8809508085250854,14.069075584411621,-4.993099689483643,5.284939289093018,-3.059384822845459,-2.4533746242523193,2.8219211101531982,-4.352968215942383,0.05198779183584687,0.5275185108184814,0.5694813132286072,0.6380215287208557,0.6934826970100403,0.6527699828147888,0.4957072138786316,0.3636269271373749,0.3296905755996704,0.3322966694831848,0.35368484258651733,0.4137671887874603,0.48072928190231323,3625.4659625337654
17.0,-233.8092803955078,117.35633850097656,-4.4414825439453125,28.324928283691406,-0.23135226964950562,1.0267494916915894,9.984428405761719,-1.6921241283416748,1.855934977531433,-0.6016210317611694,-3.8333663940429688,3.477668285369873,-3.7249109745025635,0.0617698439312645,0.6445919275283813,0.6681882739067078,0.6233866214752197,0.5292063355445862,0.5065612196922302,0.48057958483695984,0.4214029908180237,0.3765658736228943,0.36176517605781555,0.3700306713581085,0.4343605935573578,0.5810418128967285,3850.8501179815626
18.0,-164.3376922607422,104.01282501220703,-5.511908531188965,23.151708602905273,-1.3525038957595825,6.155896186828613,2.6352860927581787,0.33755919337272644,-1.3126448392868042,1.6007825136184692,-5.607391834259033,2.7431507110595703,-2.937103271484375,0.08112492749419954,0.5549330711364746,0.6000493764877319,0.5443348288536072,0.48046034574508667,0.45731207728385925,0.43820303678512573,0.3988259732723236,0.3903425633907318,0.36798346042633057,0.3483404517173767,0.40113547444343567,0.47563084959983826,4470.440358382276
19.0,-179.8727569580078,114.35967254638672,-3.679838180541992,27.200927734375,-0.6379384398460388,7.919425010681152,4.303705215454102,-0.0461307018995285,0.4173022508621216,-2.4393012523651123,-1.868151068687439,1.9920690059661865,-3.4507405757904053,0.05950177186049884,0.47760483622550964,0.49161067605018616,0.5206979513168335,0.50251704454422,0.424399733543396,0.3716694116592407,0.3335261642932892,0.3136259913444519,0.350831538438797,0.446093887090683,0.4729534685611725,0.48212987184524536,3921.7141389326566
20.0,-191.42340087890625,115.9184799194336,-7.6193671226501465,26.73090362548828,-2.420098066329956,7.247286319732666,4.340466499328613,-2.3538572788238525,-0.9066293835639954,-3.8371963500976562,-1.2160274982452393,0.7273231148719788,-1.8282173871994019,0.06110256398636891,0.42522773146629333,0.41692373156547546,0.49362894892692566,0.577282190322876,0.5581501126289368,0.48809438943862915,0.385566771030426,0.3236948549747467,0.3125159442424774,0.33994507789611816,0.36535656452178955,0.40968942642211914,3934.1089578517403
21.0,-206.7769317626953,118.8590087890625,-6.979636192321777,30.13332748413086,-1.0715484619140625,6.696488380432129,4.734966278076172,0.06012061983346939,-0.24033406376838684,-3.7339422702789307,-2.125958204269409,1.3440496921539307,-2.121864080429077,0.05479852450696056,0.4264465868473053,0.37307462096214294,0.4134765863418579,0.47889482975006104,0.5870082974433899,0.6167587637901306,0.47036057710647583,0.3740358352661133,0.31697967648506165,0.3196348547935486,0.37226712703704834,0.4392198920249939,3697.139772587593
22.0,-249.28085327148438,117.78334045410156,0.4503593444824219,27.899429321289062,0.08687136322259903,4.298061847686768,4.733400821685791,2.8023293018341064,0.9305925369262695,0.35831254720687866,-4.552487850189209,3.2343857288360596,-6.269998073577881,0.05427965487238979,0.2708677351474762,0.30710047483444214,0.4437558054924011,0.6220290064811707,0.7494901418685913,0.7547799944877625,0.5794273614883423,0.4265923500061035,0.3694535791873932,0.3474710285663605,0.31410297751426697,0.3025175929069519,3775.5367062903906
23.0,-214.93597412109375,119.97883605957031,3.4447288513183594,24.205995559692383,0.9057602286338806,5.903322696685791,2.729616165161133,3.234978199005127,-0.4146246910095215,-0.30315637588500977,-4.518083095550537,1.9375619888305664,-3.6706736087799072,0.054940703850058004,0.364667683839798,0.4694640338420868,0.6107301712036133,0.6468870043754578,0.5962521433830261,0.46497470140457153,0.36236104369163513,0.3350769877433777,0.3210941553115845,0.37048208713531494,0.4363057017326355,0.38696131110191345,3733.9222146885213
24.0,-245.16567993164062,122.34784698486328,-1.5699604749679565,27.655534744262695,-0.11280275881290436,4.361080169677734,9.333503723144531,-1.8158432245254517,5.227639198303223,-4.737767696380615,-2.355822801589966,0.29657891392707825,-4.551102638244629,0.04896633918213457,0.36743322014808655,0.42203080654144287,0.584769606590271,0.7332956194877625,0.7636165618896484,0.6217302083969116,0.3882876932621002,0.26498550176620483,0.2376602590084076,0.27878525853157043,0.3543439209461212,0.3868443965911865,3571.890353179335
