Segmento,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Centroid
0.0,-247.7364044189453,127.63353729248047,18.518552780151367,39.48900604248047,-1.0859509706497192,12.930055618286133,6.159476280212402,8.71222972869873,8.15317440032959,-0.9862957000732422,0.6871657371520996,2.562268018722534,-0.6079608798027039,0.030911828415023202,0.845558226108551,0.6592100858688354,0.45663267374038696,0.3489283621311188,0.30570414662361145,0.29485204815864563,0.3288958668708801,0.38332614302635193,0.44413259625434875,0.5257346034049988,0.6515631675720215,0.7779439091682434,3064.743713116776
1.0,-248.19094848632812,128.8944549560547,17.55918312072754,38.88604736328125,-1.061598777770996,12.864420890808105,5.609466075897217,8.224797248840332,8.606527328491211,-1.0539358854293823,0.5562411546707153,2.118788480758667,-0.8951877951622009,0.030882939385150812,0.7414440512657166,0.6111027598381042,0.46872663497924805,0.3883610665798187,0.3663540482521057,0.3923962712287903,0.4253787398338318,0.4719597399234772,0.5428376793861389,0.6640356779098511,0.7175144553184509,0.761952817440033,3041.6794854085374
2.0,-248.1588592529297,119.73172760009766,17.237850189208984,38.804805755615234,-1.9448604583740234,12.084242820739746,6.019803047180176,6.434226989746094,8.69493293762207,-0.8955334424972534,1.0086859464645386,2.8194916248321533,-0.3423289954662323,0.03645115828016241,0.7648775577545166,0.6283559203147888,0.49155664443969727,0.41141486167907715,0.38029995560646057,0.38441717624664307,0.41635096073150635,0.4622722268104553,0.537501335144043,0.6593472957611084,0.7589183449745178,0.797706663608551,3430.9096152030334
3.0,-236.1827850341797,114.42000579833984,15.398872375488281,39.31496047973633,-2.7607593536376953,12.084476470947266,5.876554489135742,6.150237083435059,8.408344268798828,-0.8807715773582458,1.5090664625167847,3.566592216491699,-0.08652180433273315,0.04572906848172854,0.7969351410865784,0.65177983045578,0.5204406976699829,0.4518534243106842,0.4283379912376404,0.4389156401157379,0.4611128568649292,0.48525699973106384,0.5340979695320129,0.6283131837844849,0.7352786064147949,0.8023126721382141,3693.788244049379
4.0,-244.2232666015625,117.4823989868164,16.626920700073242,38.2856559753418,-2.975475549697876,10.809815406799316,6.535313606262207,7.616109371185303,9.486077308654785,-1.6260030269622803,1.7029035091400146,2.7797510623931885,-0.07437247037887573,0.038223585230568444,0.7023807764053345,0.5789822936058044,0.478074848651886,0.46801677346229553,0.4828643500804901,0.4923796057701111,0.5225664973258972,0.5726709961891174,0.6679969429969788,0.7050212025642395,0.746854305267334,0.7643617987632751,3606.0699022339727
5.0,-240.5814971923828,122.9106216430664,14.820760726928711,33.32242965698242,-2.184985637664795,9.924040794372559,6.2956953048706055,7.129209995269775,8.754817962646484,-1.2256876230239868,1.788641333580017,2.09771466255188,-1.1248749494552612,0.03801739686049884,0.639324426651001,0.5519576072692871,0.4611634314060211,0.4211481511592865,0.41837185621261597,0.4328896105289459,0.48132625222206116,0.5736019611358643,0.6401183009147644,0.6528904438018799,0.6548200845718384,0.6532089114189148,3458.07879392502
6.0,-238.75723266601562,127.0922622680664,11.204883575439453,33.63493728637695,-0.9604805111885071,8.479653358459473,5.141691207885742,8.659638404846191,8.870779037475586,-2.0524137020111084,1.6439056396484375,2.559946060180664,-0.2601010203361511,0.036793861477668215,0.7405783534049988,0.6207618713378906,0.5176199078559875,0.43667513132095337,0.4012877643108368,0.40245410799980164,0.3866764008998871,0.4086115062236786,0.48585960268974304,0.5987083911895752,0.7174909710884094,0.7912083864212036,3272.780959718409
7.0,-240.9597930908203,120.43966674804688,11.503796577453613,39.7247314453125,-3.074028253555298,10.576334953308105,5.77112340927124,6.668806076049805,9.857769966125488,-1.1953372955322266,1.0987218618392944,3.4338338375091553,0.029057594016194344,0.03746510658352668,0.7491864562034607,0.6713579893112183,0.5908939242362976,0.5456236600875854,0.5310571789741516,0.5341307520866394,0.545369565486908,0.5755317211151123,0.6037400364875793,0.6463010311126709,0.6991016864776611,0.7388916611671448,3410.401550577409
8.0,-237.1199951171875,131.83143615722656,10.785662651062012,41.02755355834961,-9.201748847961426,9.306270599365234,8.182072639465332,6.0346598625183105,7.454057216644287,-1.9146240949630737,0.8304412961006165,3.4358561038970947,-1.2628339529037476,0.03241519087151972,0.6560831665992737,0.6440537571907043,0.6268040537834167,0.5638617873191833,0.5165143609046936,0.5013638734817505,0.49425795674324036,0.5037241578102112,0.5607806444168091,0.5984437465667725,0.6540428996086121,0.6766068339347839,2965.719761081006
9.0,-220.69720458984375,135.8665313720703,5.378353595733643,32.62775421142578,-4.4794487953186035,9.052212715148926,6.357848644256592,3.917966365814209,7.497109889984131,-0.6230370402336121,-1.6226617097854614,2.2237656116485596,-1.350213646888733,0.03701874274941996,0.5109292268753052,0.5767979025840759,0.6466301083564758,0.628609299659729,0.4849350154399872,0.4351291060447693,0.487236887216568,0.5137988924980164,0.4999786615371704,0.5124584436416626,0.49214187264442444,0.4821327030658722,3038.079416579863
10.0,-237.04598999023438,129.37594604492188,5.65958309173584,33.719539642333984,-5.40697717666626,12.080290794372559,6.510916709899902,5.012158393859863,5.661388397216797,-1.5000407695770264,1.6833362579345703,3.3587725162506104,-1.6436713933944702,0.03959213221432715,0.6668576598167419,0.6456917524337769,0.6715689897537231,0.6454721689224243,0.5740061402320862,0.5644236207008362,0.5513147711753845,0.5387632846832275,0.5491490364074707,0.6271977424621582,0.6782506108283997,0.6910344362258911,3230.7811151352903
11.0,-230.8550262451172,129.9371795654297,8.323308944702148,36.20117950439453,-6.4620537757873535,10.275581359863281,6.818872451782227,5.245952129364014,5.564141750335693,-2.417855978012085,0.7476783990859985,2.559654712677002,-1.056215763092041,0.0371473272549304,0.5550921559333801,0.5152426362037659,0.5225169658660889,0.5161163210868835,0.49968284368515015,0.4749872088432312,0.4838774502277374,0.5503283143043518,0.5852073431015015,0.6308989524841309,0.6442452669143677,0.6086896657943726,3133.1729842150307
12.0,-234.50424194335938,122.64225769042969,12.210588455200195,34.00221252441406,-3.021620988845825,6.8628411293029785,3.626946210861206,6.8282880783081055,7.695025444030762,-4.299499988555908,0.046098679304122925,2.907785415649414,-0.9167702794075012,0.03877700841067285,0.528817892074585,0.5030601620674133,0.49457848072052,0.5013728141784668,0.5215991139411926,0.5442439913749695,0.5591006278991699,0.6238650679588318,0.6454308032989502,0.637773334980011,0.5987477898597717,0.5561096668243408,3613.594012876627
13.0,-236.77102661132812,126.88917541503906,7.581775188446045,30.39835548400879,-3.8568882942199707,9.084256172180176,3.8730902671813965,5.114282608032227,6.967635154724121,-2.7521142959594727,1.357249140739441,4.028570652008057,-1.7320743799209595,0.041515235281322505,0.5659201145172119,0.5162848830223083,0.5066553354263306,0.5671568512916565,0.6115576028823853,0.5831375122070312,0.5516624450683594,0.5400497317314148,0.6215205788612366,0.6572249531745911,0.6586487293243408,0.6520683169364929,3491.4504890438275
14.0,-239.1695556640625,129.4564971923828,10.381281852722168,32.32075881958008,-3.180568218231201,10.543099403381348,3.114993095397949,4.074021816253662,6.300716876983643,-3.071035861968994,1.0116676092147827,2.7662830352783203,-1.4585819244384766,0.03623534023346868,0.5012086629867554,0.40310195088386536,0.3561862111091614,0.35630664229393005,0.397310733795166,0.5036682486534119,0.5950096249580383,0.5465381145477295,0.4857412576675415,0.5035260319709778,0.6032741665840149,0.6072202920913696,3253.602448720874
15.0,-249.99728393554688,122.20697021484375,12.739151000976562,37.435096740722656,-1.2334706783294678,10.827662467956543,2.9917383193969727,5.37026309967041,8.172136306762695,-2.0049526691436768,1.017282247543335,1.2636070251464844,-0.6577460169792175,0.037876350420533646,0.5976133942604065,0.5163073539733887,0.516375720500946,0.5933462381362915,0.6971172094345093,0.6067595481872559,0.4875287413597107,0.44157761335372925,0.4607575833797455,0.5275307297706604,0.6598681807518005,0.6948397159576416,3438.3894088246443
16.0,-242.48512268066406,123.89482879638672,16.43263816833496,32.61936569213867,-3.0340545177459717,10.626885414123535,4.155192852020264,5.1911115646362305,7.22248649597168,-2.5921831130981445,-0.017399445176124573,1.4379633665084839,-1.297147274017334,0.035757255111658934,0.4367605447769165,0.3952517509460449,0.4121186137199402,0.5091326832771301,0.6490554809570312,0.6609074473381042,0.49303215742111206,0.3770811855792999,0.37467336654663086,0.4328663647174835,0.46162307262420654,0.4731024503707886,3468.960918100525
17.0,-253.8620147705078,130.03768920898438,20.36904525756836,33.95281219482422,-2.0520639419555664,9.862846374511719,3.7961137294769287,6.412444591522217,7.048980712890625,-4.689521312713623,-1.1177769899368286,0.3893958330154419,-0.8714664578437805,0.03248146570475638,0.3692764937877655,0.34635084867477417,0.3861493468284607,0.539329469203949,0.6436167359352112,0.6330925226211548,0.5423352122306824,0.4519593417644501,0.42357778549194336,0.44100329279899597,0.41678592562675476,0.39661404490470886,3160.652621507957
18.0,-253.65621948242188,134.7813720703125,14.77159309387207,32.86011505126953,-5.421444416046143,8.13485050201416,3.3746302127838135,5.104725360870361,7.273229122161865,-3.9910733699798584,-1.152648687362671,1.5634069442749023,-0.9996941089630127,0.03206512380365429,0.4208908677101135,0.3580321669578552,0.36404794454574585,0.4423169195652008,0.6460891366004944,0.6143006682395935,0.48726147413253784,0.4420006275177002,0.441673219203949,0.5153481960296631,0.5727942585945129,0.5368700623512268,3116.932422210393
