archivo,etiqueta,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,ZCR,RMS,Centroid,Bandwidth,Rolloff,Flatness,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Contrast_1,Contrast_2,Contrast_3,Contrast_4,Contrast_5,Contrast_6,Contrast_7,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,Tonnetz_6,Tempo
segmento_0.wav,100m,-1.3972037688117973,-0.5393325395445239,1.4469607565438525,0.36806391969913377,-0.16323382474427053,1.8202409087808549,0.36006602304261126,1.3297124735121202,2.164857577922288,-0.29220109596130356,1.4813624421383709,0.1967745599274542,0.526714279261997,-1.2225598686053158,-0.881604714193297,0.050946155441795024,0.6437618464395902,0.3606434955983489,-0.40076157960149267,2.372846386970546,1.0164379843853173,-0.3040425558910956,-0.9758227395898793,-1.256036196637777,-1.2753955757478925,-0.9250297182509881,-0.33610797638291934,0.11338348671040895,0.6405379219830519,1.3013076480028256,2.01923122461676,0.8864522669129301,-0.2387400273817412,-0.8058811892901259,-0.5542843679052153,-0.7689675813453336,-1.1668652105590684,-0.7535450295982246,0.7116459727192748,-0.5687067782466849,0.6104561580516463,0.46918981593340203,-0.9830179619455839,0.43305197608523704,-0.9668301334873299
segmento_1.wav,100m,-1.4086667716805958,-0.4790006622548745,1.3986219893681624,0.31963859897930363,-0.1555575118492738,1.805941459618724,0.20495565668353224,1.2053869345569619,2.2890798037218585,-0.3097546048932137,1.4278508852921334,-0.048828999651429186,0.4038880542582007,-1.2250886632613862,-0.836487045159161,0.01507129317515278,0.5621166054883877,0.21575445168514876,-0.3331235915789136,1.6227324603182385,0.6983653314776178,-0.22902770892741042,-0.7200540820895832,-0.8453356488741266,-0.6058467104119095,-0.16723961779654212,0.3356777214774341,0.8576806151913823,1.7295738060111763,1.8081823059465116,1.897514462328585,0.4603851365050801,-0.46005764768124296,-0.4431966978661756,-0.32548351740205445,-0.7182136960494421,-1.4207570273956527,-0.6361134404921911,-0.1865191068492497,-0.6006099457164842,-0.09763721983225729,-0.3151199437707306,-0.4802972360825606,0.27394676195872175,1.2129492291383968
segmento_10.wav,100m,-1.12760922366025,-0.45596190539279474,0.7990493595341661,-0.09529800280663064,-1.5253098426570737,1.6351084121364097,0.4591769836871326,0.38596554656487764,1.4820890654224976,-0.42552461069921227,1.8885177179348287,0.6378870361988461,0.08381561304447192,-0.46273145076985656,-1.0968238723460702,0.3092062196362563,0.5404015008078074,0.43310382478208387,-0.0788658892026709,1.0853587537845133,0.9270593430583343,1.0291153067225078,0.9476276004238842,0.5608134067771267,0.5749576087947024,0.8218813680803725,0.8420017089652385,0.9052725306678753,1.4394998627962579,1.5064122791163108,1.357717153723689,-0.5388400500000898,-1.0920839143537195,-1.2014609826772331,-1.0189658372604404,0.08606054313359193,-1.2911269713952396,-0.46052085393245773,0.5779349604329882,0.11268273351383916,-0.6317925572894247,-0.0644058035171348,-0.11778763659651657,0.29738552733618023,0.6827326274302524
segmento_100.wav,100m,-0.1170341186962744,0.3317114209338423,0.8217052298540017,-0.48666175608969975,-0.7171898971856889,1.0096365407556076,1.1371915469422404,0.5506651496158456,0.808174674261161,-1.2120150382867427,-0.10120751529095472,-0.6992710634500057,-1.4817469218622823,-1.0429658638154404,-0.3440901963856002,-0.71849117585786,0.07419199197082647,-0.6421828010302079,-0.8180176726706503,-0.5929068088174362,-0.3386078074291209,0.09787095159748786,0.17145470542205166,-0.5374968987570565,-1.0379072042648494,-1.4667501915068895,-1.4128111761651085,-0.4496693270777477,0.801035316584291,1.1370367071352465,0.37779263551428144,-0.23026242077008188,-0.3797039506383992,1.311100917604211,1.9153527030806123,1.603517311212427,-0.05493003947235134,-0.7051783463489237,-0.7503829779171087,-0.7294708565499068,-0.5129343634674695,-1.202284522039992,-0.09993226955717927,-0.36387699478275504,-1.2838889500491648
segmento_101.wav,100m,-0.20456576495621753,0.12068167134458857,0.8010065009221659,-0.08223191468470363,-0.6288390416467848,0.8268682952318664,1.1954420131466017,0.9956582109946179,1.7334663861458486,-0.7640886778403329,0.04348806492897299,-0.18236847084664057,-1.565061230484715,-0.9970508863346512,-0.5017706843535232,-0.5076433865651502,0.17228166000252504,-0.35997637500114726,-0.7233412771855215,0.25340902953675704,-0.39125141723760476,-0.5544452607449423,-0.62569488524703,-1.1267099536063194,-1.329156203211615,-1.0004981277459026,1.480536338340009,2.865656570214519,0.896240950843709,0.2959808768410791,0.4169689434522247,-0.609978667107401,-0.8123444635617967,1.3676065683846397,1.9533344151918846,0.7406901933947253,0.4384106032684594,-0.5013754602159036,-1.356534952373504,0.943203877231164,0.4199404812371878,-0.7067410919325928,1.163740555886933,-0.9427993896959306,-0.9668301334873299
segmento_102.wav,100m,-0.014823877232694297,-0.3045477502474463,1.0051106558955263,-0.029934633952296372,-0.02163289459910325,1.0684822544219168,0.46048380635331054,0.230206854387774,1.1462190503067318,-1.2012817636665085,-0.24160654443610693,-1.3070635569500053,-0.7492185991263259,-0.8199360919919061,-0.17109262814997053,-0.09350508002954172,0.5058422375970524,0.0326277253340218,-0.5741813329386347,-0.0964165624083152,-0.27532907818178076,-0.30028802378027375,-0.2551339453542688,-0.6950043374763435,-1.0091893838334607,-0.9386520492286909,-0.2613351944386509,0.32842475440995583,1.1094497268545231,0.8311985517755701,0.5019549675985433,-0.8024498287645762,0.09608678871807856,0.8824034995779657,0.0732246110434145,0.34580845124797416,0.03662927386620486,-0.6997585971812832,0.4531515770536877,-0.15152310262563778,-0.13207956171522514,-1.1737215400365846,-0.03840460119818271,-0.110084150008153,-0.8796389590511362
segmento_103.wav,100m,0.2090944283719287,-0.8348176348495023,1.17220078942259,0.9624351203156378,0.6762574332439827,1.6173693392465156,1.7036265119349545,-0.2959346036672752,1.5835140948066453,-1.5737125324011079,-0.4069340875490554,-1.392127333664983,-0.9340409430769565,-0.19705925925573464,-0.03863006840454926,0.36085416033035816,0.6242027523731848,0.3255830658144216,-0.4577808751555755,0.43062049886893533,0.6008846267318102,0.6545013016711858,-0.072786511764041,-0.8535714049720821,-1.1318615232873637,-0.7107245277508832,0.0199284304250188,0.49778187326242396,0.37596097144172375,0.49085554656930624,0.5505992004333208,0.5586537591668729,-0.015237695379541855,1.0161096335203104,-0.651277352951752,1.2091959906464465,3.626206405370872,-0.23534491332323546,1.0017630291476503,-0.6060853954709656,0.7746834751191743,-2.028475684451656,-1.1663819774433486,-1.6647530511644133,1.84578839887745
segmento_104.wav,100m,-0.21643579206063907,-0.5231704807846614,1.0965860930195028,0.5802106415050187,1.978058309228454,1.1303816472103558,0.8315232464239664,0.10794808120791947,1.9328053646809693,-0.39400216758271367,-0.106293714267831,-0.09684978873045776,-0.24163339327152525,-1.0628987158103442,-0.39889850852637604,0.0243765183082019,0.6289692568054328,0.2150747409183727,-0.5897188843284258,0.9098893913896852,0.2126044493857515,-0.3519566923856549,-0.8025411608749989,-1.3111414977395324,-1.3137469557708115,-0.7359941044779047,0.46222955686210576,1.4665238999984542,2.1504030882594907,2.2328426010296054,1.6995547591734923,0.9394096258171954,-0.12132547226731887,-0.14856210372335943,-1.0472669994724761,-0.8426309311992234,-0.06174786285948786,-0.6705916690717344,-1.3764658429715835,0.08774388225410422,0.18996427617069006,-2.417339370839971,0.8122157422373009,-1.5867805455922295,0.09647687256662897
segmento_105.wav,100m,0.004684537153501957,-0.5485399081488234,0.8535020332498241,0.4151990154163276,2.3348802032450267,1.272488237482381,1.077400722637216,-0.026336906911923825,1.4402136150877698,-0.8541944083734563,0.5500757228138969,0.9446528072350263,-0.13788086758682763,-0.7221064477482774,-0.41874262085626357,0.16356492985830817,0.6490818477175341,0.3238600780567807,-0.4530747955087122,0.9418527308440532,0.06395443942112443,-0.4218907143665548,-0.968048031713184,-1.1189414417924588,-0.8794940150934558,-0.3588484109648751,0.6307330813190706,1.9858059115978237,2.354273198364038,2.4664366593365825,1.8252030812711064,0.7759508972170607,-0.6335790458619855,-0.020113921617712808,-0.7681334634054298,-0.5238804886587634,0.879741565824571,-0.6311892684951008,-2.8334990072547828,0.4841464863192287,-0.07121931120345265,-2.802371108622081,1.3130758117189216,-1.9349574981266522,0.8496526687724791
segmento_106.wav,100m,-0.02055172200574488,-0.4538987045705865,0.7665484326658843,0.35884899057666947,1.8940288747003864,0.924256835890178,0.554649207886134,-0.37606418148475,1.688760381172782,-1.690543842433409,0.1977244882691509,0.9421271549028228,-0.2851131402911151,-0.6704892862390969,-0.4977216390108361,0.09150134624866356,0.5857308571199058,0.209020572925927,-0.4943179391519318,1.0457573777355975,1.1781493227276176,1.0898429966452396,0.67727740095267,-0.27040618407307826,-0.5101008738377453,-0.2969450756324766,-0.40317651697835477,-0.03119883177075164,0.5276976775368795,0.6374671113202954,0.9227155174172954,-0.028875774458372687,-0.7885314651624508,-0.008030249972451114,-0.8181462480743199,-0.2915522572229503,0.8784881450260453,-0.6337031458151825,-0.5763674320794361,-1.229615632284398,-0.2162054760875896,-1.9395301732279484,-0.11542940198373577,-1.0930595932674152,-0.03263897807630416
