archivo,etiqueta,MFCC_1,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_9,MFCC_10,MFCC_11,MFCC_12,Rolloff,Chroma_1,Chroma_2,Chroma_5,Chroma_6,Chroma_8,Chroma_9,Chroma_10,Contrast_1,Contrast_2,Contrast_3,Contrast_5,Tonnetz_4,Tonnetz_5,Tonnetz_6,Tempo
segmento_107.wav,100m,0.0300753848235526,0.8401768646028815,0.5772027668210035,2.603743439080796,1.06318186135929,0.4056697036590909,1.6248737255922192,-1.7247645197126944,0.0944206407187984,0.0555965480190785,-0.04863722936353,1.5336965304278771,1.3068124489174746,-1.231845470285806,-1.3031832485033268,-0.7077265084287618,0.1602696039398148,0.8103967393663953,1.4175376053186992,-0.1578748312973051,0.0727987199867617,-0.4876302610361491,-2.3192467684330738,0.1906914225440734,-1.6584669733447912,-0.3855556368158175
segmento_108.wav,100m,-0.0562119878437247,0.8613968412079916,0.2362235648173216,2.0727330555877708,0.5862882275013094,0.3731619434366292,1.3471148311528611,-0.7851325323615616,0.3286708352943032,-1.0691943029787678,0.419256693812417,1.0310083315211367,1.4053366978976831,-1.2518278154024671,-1.5464196457063968,-0.6896047757723608,-0.0589988372569005,0.1128623516512158,0.1741075702686784,0.3888583709071335,-0.0839109632736795,-0.8332099341734829,-0.1302523152299174,0.23251738426217,-0.200286683317206,0.0964768725666289
segmento_109.wav,100m,-0.2748432655054508,0.9658287629183524,0.2241633141017441,1.9525289468948008,0.8580841659540186,0.4354564841857565,1.401497446463423,-0.7614618616458259,0.5121789586799664,-0.8527961120979449,0.4466980401176013,1.6197396099386894,1.684243482071034,-0.5786863784637736,-0.8426645326626891,-0.7239620480444047,-0.1654379634828644,0.1180134374291874,-0.1437139863650174,-0.1929966447617389,-0.3667001947421813,-0.8066104365478786,-0.5530692207237918,1.0134772020929694,-0.5557976120627196,0.8496526687724791
segmento_11.wav,100m,-0.9714834019891057,0.9332637199309184,0.1040094342017865,-1.857891752312648,1.2419285706282317,0.5460246971943221,1.455442745439084,-0.6637095556142618,1.5060952035356532,0.1953272872074129,0.3742060964795977,0.2801162925891207,0.0645514871583507,0.0575215647472398,-0.0389409555834229,0.9296597375499565,1.1771707485470602,1.468644097598136,0.1772704278050037,-0.4705635798027378,-0.5591913228553324,-0.0107485231189931,0.0436508413857858,0.3863437462905077,0.4711020468423023,0.6827326274302524
segmento_110.wav,100m,-0.4028206124826683,0.8338062315793737,0.2493398484342157,1.8111571820601453,0.6127828290392958,0.4087706684344981,1.5941868876423635,-0.4308432770375394,0.8478783500370018,0.7659353665094472,0.5582022203231125,1.3950831045883896,0.6043725624219431,-0.5567351065638746,-0.5039572041649324,0.7403423768195078,1.787779358435604,2.240732609095356,0.4886850947947172,-0.8686708800176146,-0.5521858418457339,-1.0477355009413456,-0.5424286420092048,1.1598626108916086,1.1468763635405892,-0.4929650546556501
segmento_111.wav,100m,-0.1922632430785035,1.066200897311348,0.1159121112195632,1.4233850470834897,1.0609947329957856,0.4278326704335989,1.174724978542068,-0.3120201271362686,0.1757643474140871,0.3044034023364115,0.5619169186996784,0.7724978179716416,0.3962257206099337,-0.0989492688269856,-0.3156316436061592,0.6438798149799575,1.2350971037203091,1.227451923683739,-0.6595883680548276,-0.6354898873073093,-0.2915777208504925,-0.9729060244857906,0.1884480926048794,0.082085864178119,0.1497226567007855,0.2320485159783308
segmento_112.wav,100m,-0.4056246412781401,0.8564851081231817,0.2014181692326883,1.919637388904012,0.695439636433587,1.16706242391446,1.1955956266174623,-0.5390060235594666,0.052078755627891,0.5894246387063323,0.2010537304502286,1.5162953461459732,1.0302385808416097,-0.005382382038872,-0.4935274831909655,-0.3279371512376179,0.2269745510286049,0.6168605344543396,-0.7917499117896558,-0.7037800915285402,-0.4643580184160625,-0.2823978822433008,-0.2482497240571519,-0.2163375256174503,-0.1309243077063637,0.6827326274302524
segmento_113.wav,100m,-0.2640800719636985,0.8778963649036456,0.3075991492768405,1.0245159523293643,1.3060012574688813,1.198683477080879,1.6063312663854854,-0.5300484404587091,0.3800414367863447,0.2805041575443094,0.4457021848081385,1.3535961751624104,-0.0795871428277119,-1.4060405724698195,-1.3336574425405243,-0.2611879279804739,0.8156271045922506,1.943718921158988,2.1523487509901944,-0.3162594455380301,0.2962057203824798,0.8780213166274909,-1.0762254586433615,0.3536232066294022,0.6509229785966135,-0.4929650546556501
segmento_114.wav,100m,0.0654441264878141,0.9007163624113211,0.247960476232519,1.54749861510324,0.5000756317370176,1.0511971500848103,1.1096310723099152,-0.5682166992223451,-0.2710986265461952,0.7724166650093951,0.1448274235334436,0.4100080884371304,-0.1969576697670878,-0.3589560184315837,0.0565596970560862,0.8232281535912239,0.9502603823981162,1.1415132199884106,0.9193507502125888,-0.3662034734597718,0.0645878046669672,-0.8133526162335241,-1.017671672994864,1.3097339057172954,-0.0873732725596278,-1.3560764483494792
segmento_115.wav,100m,-0.6098110978789937,0.8439806258013876,-0.0961212089240917,0.7348002808615557,0.5423809338883875,0.2482328945838615,1.0137065288719194,-1.115112377706302,-0.0638168696855808,-0.8010680608158675,0.1427408695517127,1.6387143101640058,0.9815311884130036,-0.994325698310306,-1.0009648768204846,-0.0198820968132533,0.5690451006969899,0.9407648965364812,-0.265839717545169,-0.4457272751153813,0.0545785617996445,-0.4669941181474059,0.4047053240524377,0.0743684262349072,0.2034494450454479,0.6827326274302524
segmento_116.wav,100m,-0.5608143576440602,0.9984153710916388,0.3683954509042923,0.97890370219387,0.6137292048634044,-0.107114436400192,1.3132053883065369,-1.1317915355527128,-0.0415919597254543,-1.63011728507494,0.1184925831276619,0.5379063318055508,0.3343559050096101,-0.3760274316583344,-0.405104972252934,0.3803645647835078,0.5737760603147553,0.7044556079879272,-0.6138851084276439,-0.2835857433957852,0.0614032442690969,-1.1416775781325712,0.2647135122879655,0.3087422962380712,0.4111951122201219,0.8496526687724791
segmento_117.wav,100m,-0.3775195421533125,0.8795393700586659,0.2316917549061041,0.6751101881991267,0.2858430207594373,0.6103472257020873,0.888766841235693,-0.7236594383105494,-0.3229641884986118,-0.1854410663305347,0.3368061970797906,1.0057881274922182,0.9893437200443072,-0.1581402487520538,-0.4007124595064697,-0.0821005458362708,0.233634089275379,0.4130833416975047,-0.5580958389535186,-0.5127581788688669,-0.3153656947393289,-0.2602928948653563,0.3395290490778125,0.0154552839767366,0.1793449906134039,-0.96683013348733
segmento_118.wav,100m,-0.3395515447290962,1.0298547416091477,0.2208894434507989,-0.2093542733854156,0.4772583862178848,0.1246551137353652,0.7481317990978809,-0.8083321870437636,-0.2920592006779785,-0.9766195890050418,0.0848548037858234,1.314032984253147,1.9744602545928605,-1.4069361240143348,-1.7422092449657045,-1.0101104020365328,-0.3614970286255309,-0.2044823606564345,0.4461380470758079,0.2221365012354617,-0.2931125273210132,-0.6862028430298098,-0.3672393891068375,-0.4192547880704662,0.2580339291639826,-0.6943577134280029
segmento_119.wav,100m,-0.4910777907908689,0.7761095140099754,0.2384992277771518,-0.0623804411753864,0.2735297211864976,-0.3782144445717827,0.5609217178692142,-0.7660703448010302,-0.5632774239174635,-1.3867183339389986,0.4567198221207618,0.3900848117049007,0.6920665109090005,-1.049406418299724,-1.2299933043096256,-0.3355845475820078,0.4954819964957383,1.1256089985440274,-0.6829319538017242,-0.2988788644880691,0.2374373855841439,0.158908028468268,-0.3170869735936048,0.1944807026497661,-0.6107786132380766,-0.3855556368158175
segmento_12.wav,100m,-1.063510472055874,1.1291279584707403,-0.0725957449684754,-0.7733967086503788,0.4984182158850208,-0.3541418229311739,2.039321320659279,-1.1520205712628733,1.2193452273169203,0.388125689655978,1.0751143548425937,0.0908154800904219,-0.0159964015901208,0.2059315541055127,0.4364426197400817,1.4870166688465143,1.6312870715638148,1.5227723898168222,0.2671392418287184,-0.9522816961193644,-0.5045955381205831,-0.829624369764612,0.467003455743828,0.2570166672913798,0.8141951469309492,0.6827326274302524
segmento_120.wav,100m,-0.2970379389733417,0.7317762080222441,0.3333143415049039,0.2267684858815145,0.4963026120002229,0.4198777445529193,0.8531393151292855,-0.4814289198151372,-0.6400056958458342,-0.6980413551458632,0.4165378507453138,0.3890962488725031,0.0641170902997046,-0.6116778879146406,-0.5564722121263641,0.0030338677245333,0.2782293030277789,0.6154596873222912,-0.2751535430360534,-0.1682842377146531,-0.0136192974041015,0.560682451857593,0.0251280357982372,-0.0279606428531305,0.3039598642920473,1.6216578598727205
segmento_121.wav,100m,-0.5234679926490948,0.7284155458912716,0.0245929330124907,0.6423983374208874,0.6923423628911424,0.9077963536277956,1.1991369573038786,-0.1467516899583839,0.6405755849454516,0.1611958414527423,0.3934118774477997,0.8871922884751579,0.7504647881435359,0.9247933182588216,0.7460876896810023,0.1684626837878446,-0.0156641067842355,-0.1326542586205653,-1.3162785794294365,-0.8911626244193372,-0.6298623891515045,-0.1890336475691386,0.8650364710543071,0.2586404672153758,0.4627809091943324,-0.96683013348733
segmento_122.wav,100m,-0.5790911076146535,0.6912404859157628,0.0377010247246063,0.4107661427219452,0.938329707355522,0.965809928436229,1.3781379039865242,-0.5030166875620865,0.0369855269898035,-0.0671723631230839,0.0927268028987164,0.9633089608147428,0.5122328232537011,1.2963500359647715,0.3531691087108415,-0.0657398714175143,0.280820547788775,0.6396536323094758,-1.7936311783341574,-1.0573964047568256,-0.5392232172437771,-0.4314695138665615,0.9471402359959736,-0.4749949820486787,0.7411460106162486,-1.2838889500491648
segmento_123.wav,100m,-0.4636422389681353,0.6332277376017306,0.0062896477276718,0.9897356245668292,1.0070756681239892,0.2473992624810492,1.281405969375334,-0.7883843076811128,0.1832084546452183,0.4678376143402151,0.0257357743034575,0.9044299971308898,0.3896857006896669,0.8072278847242816,0.2725073694379343,0.0400361759499808,0.4320222132276396,1.0470424202110766,-1.293087780767304,-0.9780498475227872,-0.7584078722879681,-0.6790945306112466,0.5669440114579551,-0.1872593423594973,0.8662762176940445,-0.0326389780763041
segmento_124.wav,100m,-0.3356588395859266,0.5087510562591022,-0.0662038907957551,1.552194108292873,0.6868842368934451,-0.1230413499823294,1.2632844682421012,-0.6420360447833018,1.2092142584937584,-0.6168837361012267,0.0800494067369894,1.048688771654536,0.3042327639418734,0.5952547278399454,1.3407750768992313,0.0228141102305645,0.094476237514384,0.7738199829261264,-1.3887560580117326,-1.0314407681382778,-0.6905789105930374,-0.6719465591498996,0.9566677304119976,-0.2951892923086748,-0.2547056650958496,-0.4929650546556501
segmento_125.wav,100m,0.7134907642190398,0.991632112422101,-0.2469526478409605,-0.145026183754313,1.6379214613872886,-0.6717422584582574,1.139523397449823,-0.8420989242426873,0.9419204287877844,-1.9203496170241705,0.3291238846925098,-0.3896750487094719,-0.6436183385402273,0.2804539701733002,0.5637781274292928,-0.7066104515081971,-1.1374274916192508,-1.1737866827786678,0.040082386171588,0.2182499264909549,0.3107024662421629,0.5938671933439627,0.0517000302703154,-0.9087806274436788,0.5919448747068501,0.5245978514444709
segmento_126.wav,100m,2.2694097509945443,0.8556592219681735,-0.9035155045322112,-2.152034223007667,1.0421280003380364,-0.9859222360403546,0.5806233119703901,-0.8909921532116409,0.3741697997279635,-1.8024824817382368,1.5379499653355582,0.6964407288594012,-0.1003376923128877,-0.3197136607748465,-0.5086615507902146,-0.9969397176804404,-0.9182962889705804,-0.8774828676301253,-0.3248586076787177,0.753071926320081,0.3916391115584969,0.911355383678818,0.5991843636089209,-0.8590237699445277,0.1924745695293139,0.0964768725666289
segmento_127.wav,100m,-0.0572582973564873,0.635111391084203,-0.072721113236705,0.8827559934370807,0.975181480422081,0.4099335513762934,1.1684446391994503,-0.8901922563961254,0.3752704430175949,-1.1352197007835765,0.4812368314060956,-0.2055826172119289,-0.4383375903398777,0.7482213647165861,1.6188096776477825,-0.0635604339471684,-0.3666639845536241,-0.2375955835889364,-0.6724393256241841,-0.7734711423923181,-0.3667214815876408,-0.1433158533613935,0.8030100379455647,-0.1553637011188334,-0.8983804834577334,-1.2838889500491648
segmento_128.wav,100m,-0.2011514519908524,0.8543631895686096,0.0705836517572262,0.6127558202671204,1.1973433086166254,0.2198242579543623,1.472457940367956,-0.8490001265997973,0.8023568937171858,-0.9083419107580024,0.2212237522736242,-0.5320052575383715,-0.580582726073594,1.7998278276764164,1.12375544552872,-0.8330955129609834,-0.9136287456269384,-0.8847943604859434,-0.8697986547996674,-0.0912803198127213,-0.4746304736997391,-0.5436385907717158,2.3032091886260404,0.976683665371624,-0.1083508805929325,1.2129492291383968
segmento_129.wav,100m,-0.2899863827921212,0.8197563920702742,0.0432769009311408,1.2432142082088251,1.135158188280747,0.6027920258506789,1.419588998551916,-0.5315125088084518,0.5707406694469278,-0.362001803212829,-0.1852749007126143,-0.4429144275038303,-0.3698319494847086,1.707192111344909,1.9419847548942928,-0.2654958697971841,-0.7384521844967995,-1.0043810343242134,0.1807732080814688,-0.6138664550907473,-0.7294562140576577,-0.7317935892931533,0.1234199339450338,-0.6660494291489172,-1.0138231251919902,-0.5958038592541468
segmento_13.wav,100m,-1.120675185009266,0.8959008261789164,-0.3620316427305522,-1.03669009264686,0.9823827296428485,-0.2847258473973961,1.8400107293248449,-0.7504539185022355,1.7552392120435336,1.0088282457012672,0.7207795513996199,0.3581242100529992,0.0714462975723009,0.8150983099653251,0.7034126433523962,0.8517555537942691,1.450992115837968,1.6759460863174165,0.0585507529510668,-1.1978400000801277,-0.9372344059599028,-0.0993749539443453,0.3831476079450648,0.0002448088762297,0.5234926888888327,1.2129492291383968
segmento_130.wav,100m,-0.1052503383629694,0.8081590382064515,-0.0392824807454336,0.5329892703012478,1.0905681332794015,0.8061182234866909,0.7454026547199096,-0.4603854286120611,0.7810877887821629,-0.3743077472206639,0.2421209065451985,0.3071974818203439,-0.0186821246339891,0.5321462770338389,0.2002016524128291,0.969990889235587,0.7712709272119944,0.2171463257562735,-0.1476500561755827,-0.54351404652747,-0.1977448496699718,-0.4125078842123713,2.230749047979013,1.7658836870118226,0.8636736199381532,-0.2732639725540937
segmento_131.wav,100m,0.2049038944665089,0.7292663025503375,-0.366378331656331,0.6939381516300163,0.7506473401695425,1.1997336956028253,0.0139050050709925,-0.4259410771072644,-0.4415777639074155,-1.1009689531923958,-0.1570748075049833,-1.840084983780016,-1.338437965256044,0.252669187244759,1.587712090415025,0.2646269988374163,-1.3029712639809623,-2.069704962420536,0.9313864096965062,0.4842793355421942,0.1071518091065817,0.5256762791906279,0.7085136049377302,0.1729775114295574,0.5011133215187925,1.2129492291383968
segmento_132.wav,100m,0.0353006277988361,1.1361331672423336,0.0784314162223693,1.241973090496197,1.2757810214335723,1.229460181628956,0.8984886628484128,-1.0051891471247136,-0.9082941291827104,-2.3050161865913137,-0.7545879931823753,-1.9281938072985907,-1.3503273477707782,1.0643916898681327,1.651834004255052,-0.484573257807021,-1.5880382746030066,-2.21135777398336,1.7315610150853702,0.3046344785085974,0.2133046602184823,-0.3399480496084899,0.2099674753396059,-0.0705452525408265,-0.2185482714315041,0.5245978514444709
segmento_133.wav,100m,-0.0789945011463353,1.0100795165684655,-0.0413923781026846,0.8216379203439053,0.543993121346295,0.945110696676344,0.695131223969005,-1.1202918672408917,-0.7837819820381191,-2.76571621678048,-0.6857159045581318,-2.675406167669347,-2.3081633628868747,-0.698923568988018,1.391001404028301,1.2002146730966303,-1.1010243635039894,-2.2662849979053488,2.010817286796252,0.9498676543804552,0.9809589420500467,-0.2722630193658569,-3.4584051532695845,-0.7847864392591433,3.362093873411908,-0.3855556368158175
segmento_134.wav,100m,-0.5504362483698401,0.8250375448504869,-0.271467083516618,0.2535870559687482,0.5851642060483928,1.0197943754189247,1.3851731346215297,-0.8989365976926105,0.5406871280598644,-1.928014962160726,0.3769881684552387,0.704867973038389,0.2487386644271537,0.6139546566881743,0.5910668522505146,-0.1444683077376249,-0.0885784949256899,0.2949543678091215,-0.65853682351905,-0.6297907197645612,-0.6950565802058883,-0.4663022575776166,0.5095639743690031,0.3067240332401253,0.5856643580769889,1.0261109981422358
segmento_135.wav,100m,-0.6753137552576659,0.7585132393786936,-0.2613872659376721,0.3272695790088184,0.1794751406185051,1.1830624636144116,1.7055595210076255,-0.9975545870766048,0.4799705613563311,-1.076615013447041,0.8148483600759733,1.313489746606016,0.6691525725022253,0.1798779451078246,-0.3815853669826182,-0.276282247286918,0.3997287009741609,1.2201505887413573,-0.4266632636852552,-0.8756830194334431,-0.6456764277401578,-0.1953188377511819,0.801382391681608,0.2434190787973872,0.9535444643047274,0.5245978514444709
segmento_136.wav,100m,-0.4619314258241038,0.9661431208495042,-0.3530174955879566,0.915457032151839,0.5550875418421056,0.5586991765144417,1.3036263521212086,-1.2808233441794277,0.1058057122364918,-0.9414012349580384,0.1162953785559912,0.9093245395125624,0.7875065421928198,0.2955791416653893,-0.1377518659028507,-0.3949397516278992,0.0908733485992288,0.5633225823676924,-0.5099169379114101,-0.6015921319366792,-0.2539011745558159,-0.1548454978023634,0.5423546621526453,0.6310720661484086,0.8472568101071547,0.8496526687724791
segmento_137.wav,100m,-0.4237995090980569,0.8171603719742081,0.2366432794680389,1.4966647372254631,0.7400221969418852,0.7698319326937552,1.3313562082667338,-0.6814868685281662,0.2571929044740113,-0.4934904037323216,-0.2139492107342758,1.0929825249872671,0.600850443600011,-0.0478315252488835,-0.7078867453175364,-0.4162366946458095,0.1135257020409653,0.5219108166187079,1.2909738091987557,-0.792450205654913,-0.4577692820645715,-0.2264296814901305,0.8302713282889486,0.1579099656400712,0.6409433885812708,-1.2090278405413486
segmento_138.wav,100m,-0.5136948716904008,0.6988834145186125,-0.0668709688456708,1.3925304755480832,0.9875879165001904,0.215202619625239,1.426734462496151,-0.8039398522380525,0.0246654665793325,-0.8668157836238898,-0.3633275071536238,1.1186417860747553,0.6158464578956226,0.4189935933214776,7.95322208553259e-05,-0.5484530210332202,-0.3575925919336552,0.165295374735226,-0.0842111844138144,-0.6820983630504915,-0.5566084297809735,-0.7506764338192763,0.5675984608181622,-0.0514667145213624,0.8292399428882619,0.6827326274302524
segmento_139.wav,100m,-0.1737978598190344,0.7329767540112734,0.1524508977927978,0.3841311444507088,0.6126926772595549,0.2186669588811854,1.4549201030974872,-0.3532494710919405,0.0368591506278316,-0.5843954458053102,-0.0909689836292461,0.689538368606345,0.3275219233795194,1.2067136216377763,0.7681295332130245,-0.4525985491545323,-0.2534277045038627,0.1021653601110069,-1.2118539268838155,-0.8952126021125457,-0.8261474847875521,-0.7109026280849199,0.7418498784094819,0.0581875117628553,-0.12144890287925,-1.2838889500491648
segmento_14.wav,100m,-1.1811621639354566,1.0369566410154387,-0.2076379299268552,-0.8235001260411536,1.300210890136953,-0.4985195707855376,1.6572700429594789,-0.8332182088824989,1.6139929871574523,0.3097601888178221,0.4002722140240959,-0.1081033765649528,-0.6768988901997148,-0.6357098189265824,0.1579287022458158,0.9009295143710576,0.4271387076853162,0.465661567823196,-0.0490548069131282,-0.2989573421411906,-0.1571310250398484,-0.1312195804913041,-0.1594531777676312,0.279234454580488,0.2712107102504865,-0.3855556368158175
segmento_140.wav,100m,-0.1787399006774622,0.916042508221244,0.1431426452060906,0.6829616060872317,0.8129734179764025,0.4563133615293597,1.0473382648852727,-0.9817860861796556,-0.1688777246901526,-0.930240183191485,0.097974802307311,0.049088992948699,0.2190043647484122,1.2954171725940922,0.4586634091057112,-0.5339833146355959,-0.4903270763997858,-0.4392897741431803,-0.1621223661733384,-0.7722532870184821,-0.5924378537893067,-0.6704568916476393,0.7667328956057691,0.2160531917952025,0.0911957447865292,-0.0326389780763041
segmento_141.wav,100m,-0.2460138952500725,0.6872827452593948,-0.0184576147318408,0.0401500888760936,0.3725696646733144,-0.063068232107867,1.6061251303712336,-1.1894108620566322,0.3747308911565371,-0.4912043297794428,0.1485421219100089,1.587917699595902,0.8322123262988987,0.075399753104528,0.3394245311421691,0.1670605070115833,0.2376254688496152,0.4029959037069978,-0.4914633944897732,-0.8249942882373604,-0.5286259487348117,-0.5706128604523243,0.4497916816629706,-0.0659173675171037,0.5656942079574808,-0.15574944031724
segmento_142.wav,100m,0.1213353125577521,0.6958190671107224,-0.0440391664741039,0.4163085073327927,0.3680151261731404,-0.0848892856342529,1.4462949152163076,-0.9326159568758368,0.0356576351320727,-0.4016418902607709,0.3360632574044773,1.6444451071040662,0.7189670487970684,-0.4075182066419391,-0.1919366917753544,-0.1668714545419965,-0.1118349996020064,0.2010522536971982,-0.1737721768249813,-0.2090905207894932,-0.2731808627254276,-0.2450527531770838,0.2084972798791461,0.5833903831993085,-0.116471129494534,0.5245978514444709
segmento_143.wav,100m,-0.5308758841741404,0.4351131265708595,-0.562580474564101,0.1261817567983551,0.2402703375024968,-0.3803797447359887,1.0076644392493488,-1.2924378469787636,0.390712064964042,-0.4590896399798105,-0.0980822358396912,0.587284040222118,-0.0367618276800442,-0.0901828180254867,0.7941549292779975,0.7946710423991894,0.4178530117941697,0.6370023381590496,-1.0334020027905657,-1.0553987806217795,-0.6664972392507826,-0.0378189900955878,-0.3014929850729836,0.1428082454283865,0.3274823057119833,1.4111109896508771
segmento_144.wav,100m,-0.2339448953315817,1.224105697664824,0.0218529014896207,0.8896545627686282,0.5612970779130898,-0.022511409876201,1.4850285107321957,-1.3118491573326352,0.5489468369414316,-0.6111179052578898,-0.6394481507359701,0.9299963890768456,0.8341156060512577,0.4028848387530884,0.3962636858929222,-0.5233085807345883,-0.7791762155131958,-0.6634902786708898,0.0270806672808171,-0.7094993715969606,-0.2456476203976285,-0.1430290891238879,-0.1316131469435458,-0.590851522446365,0.3345492193671091,0.5245978514444709
segmento_145.wav,100m,-0.4691600148513011,0.8165853322625786,0.0373557600320246,0.5120801895436257,0.4008730316074881,-0.3955882851599753,1.651651624086923,-1.0376413213936846,0.5694126549730631,-0.5477725178201565,-0.0723480700650144,0.6521173640315809,0.1629748396992451,0.5947184126616805,1.0752073104540685,-0.4019727671642692,-0.385550874184829,0.2491698959280504,-0.2313745314998095,-0.9114453704401184,-0.6901845505426228,-0.3228459257330292,0.4033505572062323,0.0645769978237937,0.0873689485828598,0.0964768725666289
